CellNum	Stage	Mother/daughter	mtDNA rep observed	BioRep	TechRep	EdU	CellPart	Fluor		Label	Area	Mean	StdDev	Min	Max	X	Y	XM	YM	IntDen	Median	RawIntDen
				1	1	1	cytoplasm	DAPI	24	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	0.156	81.397	24.579	20	145	9.656	14.375	9.66	14.379	12.671	81	18640
				1	1	1	cytoplasm	EdU	25	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	0.156	30.017	10.413	9	62	9.656	14.375	9.659	14.368	4.673	29	6874
98	eG1	D	1	1	1	1	cell	DAPI	26	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	7.447	91.687	69.966	8	255	11.746	18.925	11.602	18.656	682.804	66	1004429
				1	1	1	cell	EdU	27	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	7.447	30.385	13.226	9	101	11.746	18.925	11.771	18.785	226.278	29	332863
				1	1	1	nuclei	DAPI	28	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	0.986	232.327	34.396	78	255	11.263	18.339	11.256	18.337	229.162	255	337106
				1	1	1	nuclei	EdU	29	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	0.986	39.549	13.174	9	101	11.263	18.339	11.295	18.345	39.011	38	57386
				1	1	1	cytoplasm	DAPI	30	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	0.21	53.071	21.516	12	124	11.881	20.096	11.874	20.084	11.148	49	16399
				1	1	1	cytoplasm	EdU	31	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	0.21	27.291	9.813	9	56	11.881	20.096	11.88	20.078	5.733	26	8433
99	T	M	1	1	1	1	cell	DAPI	2	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	8.659	86.692	66.84	8	255	4.495	11.431	4.437	11.237	750.684	65	1104284
				1	1	1	cell	EdU	3	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	8.659	33.337	13.832	9	114	4.599	11.353	4.594	11.275	288.674	32	424650
				1	1	1	nuclei	DAPI	4	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	1.185	219.481	49.293	40	255	4.308	10.678	4.286	10.693	260.059	247	382556
				1	1	1	nuclei	EdU	5	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	1.185	44.747	14.419	11	110	4.308	10.678	4.333	10.679	53.02	44	77994
				1	1	1	cytoplasm	DAPI	6	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	0.135	79.95	23.916	31	147	3.578	11.974	3.578	11.972	10.816	78	15910
				1	1	1	cytoplasm	EdU	7	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	0.135	36.528	11.891	13	81	3.578	11.974	3.583	11.972	4.941	35	7269
99	T	D	1	1	1	1	cell	DAPI	8	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	5.706	66.031	52.185	8	255	7.296	9.439	7.307	9.593	376.741	50	554200
				1	1	1	cell	EdU	9	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	5.706	30.137	13.63	9	114	7.296	9.361	7.346	9.389	171.948	28	252942
				1	1	1	nuclei	DAPI	10	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	0.882	145.348	46.71	28	255	7.229	9.717	7.221	9.741	128.152	143	188517
				1	1	1	nuclei	EdU	11	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	0.882	39.898	13.46	13	114	7.229	9.717	7.225	9.721	35.178	38	51748
				1	1	1	cytoplasm	DAPI	12	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	0.061	58.281	23.923	25	128	7.531	8.841	7.534	8.852	3.526	54	5187
				1	1	1	cytoplasm	EdU	13	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	0.061	32.596	11.449	11	74	7.531	8.841	7.534	8.843	1.972	30	2901
100	G1	M	1	1	1	1	cell	DAPI	14	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	16.358	79.219	57.712	8	255	5.957	15.465	6.145	15.464	1295.852	63	1906246
				1	1	1	cell	EdU	15	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	16.358	37.268	14.72	9	115	5.957	15.386	6.059	15.346	609.627	36	896784
				1	1	1	nuclei	DAPI	16	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	1.578	214.394	41.809	72	255	6.597	15.421	6.608	15.403	338.416	226	497822
				1	1	1	nuclei	EdU	17	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	1.578	51.324	14.14	17	115	6.597	15.421	6.614	15.411	81.014	50	119175
				1	1	1	cytoplasm	DAPI	18	MAX_slide2_020818_1.lif - Series045_w_nums.tif:1	0.343	64.125	23.706	18	165	5.053	16.394	5.062	16.394	21.97	61	32319
				1	1	1	cytoplasm	EdU	19	MAX_slide2_020818_1.lif - Series045_w_nums.tif:2	0.343	35.938	11.617	10	81	5.053	16.394	5.058	16.39	12.313	35	18113
101	A	M	1	1	1	1	cell	DAPI	2	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	14.393	76.035	57.135	8	255	7.91	17.891	8.092	18.325	1094.357	59	732216
				1	1	1	cell	EdU	3	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	14.393	37.29	14.666	9	109	7.91	17.891	8.001	17.931	536.712	36	359105
				1	1	1	nuclei	DAPI	4	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.445	195.984	49.336	67	255	8.343	19.019	8.302	19.052	283.249	204	189517
				1	1	1	nuclei	EdU	5	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.445	49.428	13.562	18	102	8.343	19.019	8.359	19.009	71.437	48	47797
				1	1	1	cytoplasm	DAPI	6	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.079	63.509	25.344	23	167	8.985	17.3	8.978	17.297	5.031	55	3366
				1	1	1	cytoplasm	EdU	7	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.079	41.528	12.389	22	74	8.985	17.3	8.993	17.302	3.29	40	2201
101	A	D	1	1	1	1	cell	DAPI	8	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	5.827	89.924	74.097	8	255	11.685	19.483	11.391	19.479	524.02	64	350613
				1	1	1	cell	EdU	9	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	5.827	37.961	15.134	9	107	11.685	19.483	11.638	19.479	221.213	37	148010
				1	1	1	nuclei	DAPI	10	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.761	234.976	34.312	86	255	11.16	19.269	11.16	19.284	178.756	255	119603
				1	1	1	nuclei	EdU	11	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.761	50.318	14.479	18	107	11.16	19.269	11.166	19.275	38.279	49	25612
				1	1	1	cytoplasm	DAPI	12	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.036	50.25	22.63	24	105	11.506	20.495	11.5	20.489	1.802	49	1206
				1	1	1	cytoplasm	EdU	13	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.036	35.125	11.715	22	75	11.506	20.495	11.505	20.493	1.26	33	843
102	G1	M	0	1	1	1	cell	DAPI	14	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	10.803	72.759	66.802	8	255	10.577	15.125	10.649	15.284	786.005	47	525903
				1	1	1	cell	EdU	15	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	10.803	30.84	14.079	9	111	10.577	15.125	10.612	15.125	333.157	29	222910
				1	1	1	nuclei	DAPI	16	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.391	212.625	47.705	67	255	10.873	15.428	10.885	15.399	295.858	230	197954
				1	1	1	nuclei	EdU	17	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.391	45.476	13.142	13	111	10.873	15.428	10.869	15.408	63.278	44	42338
				1	1	1	cytoplasm	DAPI	18	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.081	55.407	22.244	17	121	11.791	14.878	11.784	14.887	4.472	50	2992
				1	1	1	cytoplasm	EdU	19	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.081	38.333	11.525	19	71	11.791	14.878	11.79	14.876	3.094	36	2070
103	G1	M	1	1	1	1	cell	DAPI	20	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	14.801	77.973	60.112	8	255	13.657	12.337	13.605	12.78	1154.07	58	772169
				1	1	1	cell	EdU	21	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	14.801	40.611	15.912	9	134	13.657	12.337	13.669	12.402	601.082	39	402174
				1	1	1	nuclei	DAPI	22	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.351	211.137	45.459	50	255	13.124	13.654	13.131	13.635	285.268	224	190868
				1	1	1	nuclei	EdU	23	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.351	49.749	17.618	9	121	13.124	13.654	13.137	13.581	67.216	49	44973
				1	1	1	cytoplasm	DAPI	24	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.182	60.762	22.741	16	157	12.454	12.305	12.458	12.309	11.079	59	7413
				1	1	1	cytoplasm	EdU	25	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.182	47.336	12.594	24	89	12.454	12.305	12.46	12.305	8.631	46	5775
104	G1	M	1	1	1	1	cell	DAPI	26	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	15.89	69.467	50.659	8	255	17.091	16.253	17.31	16.669	1103.85	55	738568
				1	1	1	cell	EdU	27	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	15.89	36.965	14.438	9	110	17.091	16.253	17.195	16.351	587.39	35	393013
				1	1	1	nuclei	DAPI	28	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.176	178.778	46.036	59	255	17.817	17.314	17.828	17.341	210.285	182	140698
				1	1	1	nuclei	EdU	29	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.176	51.705	13.455	22	106	17.817	17.314	17.819	17.318	60.818	51	40692
				1	1	1	cytoplasm	DAPI	30	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.099	51.864	18.696	14	101	18.403	15.596	18.405	15.598	5.116	54	3423
				1	1	1	cytoplasm	EdU	31	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.099	43.061	12.576	21	79	18.403	15.596	18.404	15.596	4.248	41	2842
105	G1	M	1	1	1	1	cell	DAPI	2	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	10.229	73.465	66.093	8	255	20.091	20.028	19.927	20.092	751.464	51	502792
				1	1	1	cell	EdU	3	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	10.229	33.73	16.247	9	127	20.091	20.028	20.111	19.988	345.026	32	230851
				1	1	1	nuclei	DAPI	4	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.193	210.259	50.938	47	255	19.469	20.036	19.467	20.014	250.771	230	167787
				1	1	1	nuclei	EdU	5	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.193	47.538	14.395	13	98	19.469	20.036	19.476	20.031	56.697	46	37935
				1	1	1	cytoplasm	DAPI	6	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.087	54.552	21.655	18	115	20.262	21.437	20.255	21.436	4.729	52	3164
				1	1	1	cytoplasm	EdU	7	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.087	29.707	9.988	9	58	20.262	21.437	20.26	21.429	2.575	29	1723
106	M	M	1	1	1	1	cell	DAPI	8	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	12.271	92.345	74.75	8	255	33.486	16.758	33.328	17.124	1133.122	67	758153
				1	1	1	cell	EdU	9	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	12.271	38.065	16.799	9	111	33.486	16.758	33.478	16.817	467.075	36	312512
				1	1	1	nuclei	DAPI	10	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.758	234.492	34.959	59	255	33.199	17.479	33.173	17.49	412.15	255	275763
				1	1	1	nuclei	EdU	11	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.758	53.266	14.748	18	106	33.199	17.479	33.21	17.45	93.622	52	62641
				1	1	1	cytoplasm	DAPI	12	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.094	53.873	18.767	24	99	35.086	16.616	35.084	16.619	5.073	53	3394
				1	1	1	cytoplasm	EdU	13	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.094	38.667	12.485	18	74	35.086	16.616	35.083	16.617	3.641	39	2436
107	S	M	1	1	1	1	cell	DAPI	14	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	10.765	88.965	74.157	8	255	27.025	37.03	27.033	36.873	957.755	63	640818
				1	1	1	cell	EdU	15	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	10.765	36.492	18.135	9	133	27.025	37.03	27.06	36.924	392.855	34	262853
				1	1	1	nuclei	DAPI	16	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.487	238.493	32.166	72	255	26.96	36.463	26.966	36.483	354.666	255	237301
				1	1	1	nuclei	EdU	17	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.487	61.403	18.79	20	133	26.96	36.463	26.989	36.435	91.313	59	61096
				1	1	1	cytoplasm	DAPI	18	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.087	45.138	22.045	15	109	27.602	38.515	27.596	38.508	3.913	42	2618
				1	1	1	cytoplasm	EdU	19	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.087	27.828	8.276	12	55	27.602	38.515	27.597	38.51	2.412	28	1614
108	A	M	1	1	1	1	cell	DAPI	20	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	10.186	77.76	47.716	8	255	34.617	34.722	34.52	34.823	792.033	67	529936
				1	1	1	cell	EdU	21	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	10.186	34.239	12.782	9	119	34.617	34.529	34.634	34.523	348.74	33	233336
				1	1	1	nuclei	DAPI	22	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.397	151.835	44.168	40	255	34.497	35.415	34.473	35.425	212.18	150	141966
				1	1	1	nuclei	EdU	23	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.397	39.174	12.002	9	98	34.497	35.415	34.502	35.397	54.744	38	36628
				1	1	1	cytoplasm	DAPI	24	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.093	44.516	13.983	12	78	35.868	34.57	35.861	34.575	4.125	44	2760
				1	1	1	cytoplasm	EdU	25	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.093	37.435	11.406	16	67	35.868	34.57	35.859	34.57	3.469	36	2321
108	A	D	1	1	1	1	cell	DAPI	26	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	6.023	81.534	72.937	8	255	34.531	38.265	34.292	38.293	491.096	52	328584
				1	1	1	cell	EdU	27	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	6.023	33.3	13.303	9	100	34.531	38.265	34.488	38.242	200.568	31	134197
				1	1	1	nuclei	DAPI	28	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.451	192.399	58.118	42	255	34.102	38.236	34.107	38.243	279.216	205	186819
				1	1	1	nuclei	EdU	29	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.451	41.903	13.656	9	89	34.102	38.236	34.091	38.227	60.812	40	40688
				1	1	1	cytoplasm	DAPI	30	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.069	37.957	16.195	10	83	35.122	37.508	35.127	37.516	2.61	36	1746
				1	1	1	cytoplasm	EdU	31	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.069	32.217	10.172	10	59	35.122	37.508	35.125	37.508	2.215	32	1482
109	G1	M	1	1	1	1	cell	DAPI	2	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	12.846	85.869	59.603	8	255	32.293	21.434	32.145	21.422	1103.073	70	738048
				1	1	1	cell	EdU	3	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	12.846	40.244	16.102	9	115	32.332	21.318	32.286	21.31	516.967	39	345894
				1	1	1	nuclei	DAPI	4	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.075	232.033	34.886	89	255	31.505	21.265	31.494	21.273	249.344	255	166832
				1	1	1	nuclei	EdU	5	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.075	56.987	15.361	24	115	31.505	21.265	31.506	21.256	61.239	56	40974
				1	1	1	cytoplasm	DAPI	6	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.072	72.021	22.292	33	125	31.173	22.556	31.175	22.556	5.167	70	3457
				1	1	1	cytoplasm	EdU	7	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.072	47.375	12.679	15	88	31.173	22.556	31.175	22.556	3.399	46	2274
110	G1	M	1	1	1	1	cell	DAPI	8	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	12.082	76.813	64.269	8	255	33.694	9.89	33.705	10.208	928.068	56	620955
				1	1	1	cell	EdU	9	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	12.082	36.217	16.122	9	118	33.694	9.89	33.727	9.894	437.587	35	292782
				1	1	1	nuclei	DAPI	10	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.396	201.849	51.096	41	255	34.107	10.844	34.071	10.864	281.769	215	188527
				1	1	1	nuclei	EdU	11	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.396	48.17	13.428	14	106	34.107	10.844	34.099	10.817	67.243	47	44991
				1	1	1	cytoplasm	DAPI	12	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.154	47.408	21.248	11	129	33.882	8.37	33.881	8.384	7.298	46	4883
				1	1	1	cytoplasm	EdU	13	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.154	39.456	11.462	19	84	33.882	8.37	33.886	8.366	6.074	38	4064
111	G1	M	1	1	1	1	cell	DAPI	14	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	10.178	83.752	66.371	8	255	36.393	19.594	36.166	19.763	852.433	64	570349
				1	1	1	cell	EdU	15	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	10.178	35.047	15.512	9	119	36.393	19.594	36.354	19.557	356.713	34	238671
				1	1	1	nuclei	DAPI	16	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.01	234.648	31.235	112	255	35.721	20.001	35.725	20.009	237.074	255	158622
				1	1	1	nuclei	EdU	17	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.01	49.8	14.457	15	119	35.721	20.001	35.72	19.981	50.315	49	33665
				1	1	1	cytoplasm	DAPI	18	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.081	69.759	21.974	29	118	37.704	19.755	37.705	19.752	5.63	68	3767
				1	1	1	cytoplasm	EdU	19	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.081	36.722	12.522	19	78	37.704	19.755	37.704	19.755	2.964	36	1983
112	G1	M	0	1	1	1	cell	DAPI	20	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	16.001	70.311	57.498	8	255	22.656	6.814	22.549	7.263	1125.053	55	752754
				1	1	1	cell	EdU	21	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	16.001	30.442	13.374	9	100	22.656	6.814	22.667	6.912	487.099	29	325910
				1	1	1	nuclei	DAPI	22	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.306	215.912	39.909	78	255	22.358	7.993	22.368	7.998	282.038	225	188707
				1	1	1	nuclei	EdU	23	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.306	42.068	12.799	9	100	22.358	7.993	22.361	7.972	54.951	41	36767
				1	1	1	cytoplasm	DAPI	24	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.133	58.472	18.812	25	106	24.144	6.884	24.141	6.877	7.778	58	5204
				1	1	1	cytoplasm	EdU	25	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.133	33.966	11.332	10	71	24.144	6.884	24.137	6.886	4.518	32	3023
113	M	M	1	1	1	1	cell	DAPI	26	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	22.504	62.876	56.877	8	255	18.192	10.286	18.518	10.087	1414.961	43	946727
				1	1	1	cell	EdU	27	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	22.504	33.39	13.585	9	100	18.192	10.286	18.304	10.293	751.398	32	502748
				1	1	1	nuclei	DAPI	28	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.786	186.013	48.947	47	255	18.558	8.667	18.534	8.665	332.225	192	222286
				1	1	1	nuclei	EdU	29	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.786	45.216	12.95	16	95	18.558	8.667	18.579	8.673	80.757	44	54033
				1	1	1	cytoplasm	DAPI	30	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.212	41.275	16.177	8	91	17.049	9.679	17.045	9.678	8.76	38	5861
				1	1	1	cytoplasm	EdU	31	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.212	30.077	8.867	12	55	17.049	9.679	17.037	9.675	6.383	29	4271
114	G1	M	1	1	1	1	cell	DAPI	2	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	12.034	90.624	69.434	8	255	12.225	25.512	12.274	25.71	1090.608	67	729708
				1	1	1	cell	EdU	3	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	12.034	42.214	16.976	9	126	12.225	25.512	12.298	25.521	508.02	41	339908
				1	1	1	nuclei	DAPI	4	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.281	214.1	51.953	44	255	12.591	25.651	12.541	25.68	274.232	240	183484
				1	1	1	nuclei	EdU	5	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.281	55.516	15.245	20	126	12.591	25.651	12.594	25.658	71.108	54	47577
				1	1	1	cytoplasm	DAPI	6	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.123	56.476	17.925	18	101	13.6	24.958	13.591	24.954	6.921	56	4631
				1	1	1	cytoplasm	EdU	7	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.123	46.646	13.166	22	81	13.6	24.958	13.592	24.96	5.717	47	3825
115	G1	M	1	1	1	1	cell	DAPI	2	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	13.385	101.297	62.452	8	255	7.98	33.425	8.024	33.374	1355.91	82	907217
				1	1	1	cell	EdU	3	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	13.385	50.478	18.127	9	137	8.019	33.232	8.08	33.221	675.668	49	452078
				1	1	1	nuclei	DAPI	4	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	1.535	219.541	35.422	99	255	7.934	32.941	7.938	32.94	336.982	228	225469
				1	1	1	nuclei	EdU	5	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	1.535	60.191	17.368	18	134	7.934	32.941	7.91	32.915	92.389	59	61816
				1	1	1	cytoplasm	DAPI	6	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.106	72.69	23.602	27	119	6.467	33.188	6.471	33.188	7.714	76	5161
				1	1	1	cytoplasm	EdU	7	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.106	45.803	16.602	19	135	6.467	33.188	6.476	33.186	4.86	44	3252
116	G1	M	1	1	1	1	cell	DAPI	8	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	9.253	85.991	69.077	8	255	5.483	30.211	5.432	30.577	795.668	63	532368
				1	1	1	cell	EdU	9	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	9.253	39.72	16.658	9	126	5.521	30.095	5.543	30.182	367.53	38	245908
				1	1	1	nuclei	DAPI	10	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.96	238.097	28.68	115	255	5.281	31.158	5.282	31.149	228.459	255	152858
				1	1	1	nuclei	EdU	11	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.96	51.48	15.72	15	126	5.281	31.158	5.291	31.129	49.396	50	33050
				1	1	1	cytoplasm	DAPI	12	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:1	0.1	46.672	19.204	17	103	6.123	29.078	6.128	29.086	4.674	43	3127
				1	1	1	cytoplasm	EdU	13	MAX_slide2_020818_1.lif - Series043_w_nums_fluor.jpg:2	0.1	39.373	12.713	15	83	6.123	29.078	6.13	29.08	3.943	39	2638
117	G1	M	0	2	1	0	cell	DAPI	2	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:1	1972.423	141.234	68.819	8	255	78.506	122.288	78.849	123.596	278573.95	135	1941549
				2	1	0	cell	EdU	3	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:2	1972.423	21.613	8.593	9	89	78.506	122.288	78.692	121.994	42629.85	20	297113
				2	1	0	nuclei	DAPI	4	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:1	266.586	244.574	22.987	114	255	87.9	123.496	87.821	123.565	65200.011	255	454418
				2	1	0	nuclei	EdU	5	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:2	266.586	26.016	8.733	9	65	87.9	123.496	87.722	123.378	6935.549	25	48338
				2	1	0	cytoplasm	DAPI	6	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:1	22.813	113.434	33.801	48	207	91.754	110.205	91.622	110.232	2587.81	111	18036
				2	1	0	cytoplasm	EdU	7	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:2	22.813	21.975	7.8	9	53	91.754	110.205	91.673	110.214	501.32	21	3494
118	G1	M	0	2	1	0	cell	DAPI	8	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:1	1761.938	152.021	74.469	8	255	43.159	87.407	41.495	90.079	267851.67	156	1866819
				2	1	0	cell	EdU	9	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:2	1761.938	21.226	8.62	8	86	43.159	87.407	42.833	87.726	37399.133	20	260657
				2	1	0	nuclei	DAPI	10	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:1	271.895	246.675	22	94	255	39.663	100.467	39.707	100.415	67069.846	255	467450
				2	1	0	nuclei	EdU	11	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:2	271.895	24.189	9.003	9	62	39.663	100.467	40.119	99.994	6576.992	23	45839
				2	1	0	cytoplasm	DAPI	12	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:1	10.187	142.521	33.643	92	253	56.613	92.048	56.599	92.066	1451.877	138	10119
				2	1	0	cytoplasm	EdU	13	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:2	10.187	22.324	7.709	11	53	56.613	92.048	56.57	92.022	227.416	21	1585
