CellNum	Stage	Mother/daughter	mtDNA rep observed	ShiftedFlg	LifFile	BioRep	TechRep	EdU	CellPart	Fluor		Label	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	IntDen	Median	Skew	RawIntDen
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	1.261	251.14	11.548	255	149	255	15.186	21.213	15.184	21.214	316.624	255	-3.759	550499
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	1.261	39.765	12.018	34	11	104	15.234	21.022	15.238	21.026	50.134	38	0.828	87165
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	0.418	136.213	26.814	130	68	238	16.734	21.788	16.729	21.781	56.956	134	0.393	99027
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	0.418	30.202	10.001	27	9	74	16.734	21.596	16.731	21.594	12.629	29	0.812	21957
353	eG1	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	7.82	155.425	65.69	255	7	255	13.91	17.909	13.966	17.894	1215.399	149	0.085	2113157
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	7.82	29.171	11.094	24	7	88	13.958	17.717	13.979	17.689	228.116	28	0.721	396614
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	1.151	252.538	9.755	255	148	255	14.364	18.093	14.362	18.093	290.79	255	-5.367	505582
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	1.151	35.08	10.9	32	9	82	14.364	17.925	14.36	17.914	40.394	34	0.666	70231
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:1	0.617	152.459	29.831	130	66	255	13.11	17.895	13.125	17.897	94.089	150	0.23	163588
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series084_w_nums.tif:2	0.617	29.345	9.522	24	9	70	13.11	17.751	13.12	17.743	18.11	28	0.794	31487
354	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	11.99	172.618	63.05	255	8	255	31.691	15.876	31.614	15.876	2069.639	176	-0.386	1773134
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	11.99	37.96	14.071	38	7	104	31.691	15.705	31.666	15.693	455.134	37	0.568	389930
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	1.997	252.669	9.048	255	125	255	31.219	15.547	31.218	15.548	504.608	255	-5.47	432316
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	1.997	48.753	13.647	38	16	104	31.219	15.41	31.221	15.397	97.366	48	0.64	83417
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	0.428	173.153	34.013	143	90	255	32.27	16.759	32.266	16.759	74.173	170	0.247	63547
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	0.428	40.076	12.111	34	13	83	32.27	16.622	32.262	16.626	17.167	39	0.586	14708
355	A	M	0	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	9.661	168.307	65.812	255	7	255	31.63	22.939	31.575	22.938	1626.029	168	-0.255	1393077
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	9.661	39.023	14.747	34	7	119	31.664	22.734	31.643	22.746	377.009	38	0.506	322997
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	2.053	251.067	11.906	255	153	255	31.119	22.838	31.119	22.843	515.475	255	-3.773	441626
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	2.053	48.785	13.272	43	13	112	31.119	22.701	31.118	22.708	100.162	47	0.691	85812
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	0.431	170.843	31.398	150	79	255	32.513	22.676	32.514	22.677	73.583	171	0.015	63041
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	0.431	42.878	12.993	34	12	92	32.547	22.505	32.538	22.503	18.468	42	0.586	15822
355	A	D	0	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	5.174	156.681	68.858	255	8	255	30.58	19.818	30.584	19.922	810.714	150	0.019	694568
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	5.174	36.074	13.985	26	7	104	30.58	19.647	30.583	19.673	186.658	35	0.546	159917
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	1.143	247.416	21.828	255	84	255	30.753	20.3	30.746	20.293	282.724	255	-3.743	242220
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	1.143	45.445	13.398	38	14	104	30.719	20.129	30.709	20.098	51.931	45	0.445	44491
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	0.374	159.869	32.298	149	82	250	30.341	19.152	30.342	19.156	59.713	158	0.246	51158
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	0.374	40.881	12.585	33	18	84	30.341	19.015	30.335	19.025	15.27	39	0.622	13082
356	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	12.482	169.32	57.609	255	12	255	9.381	20.609	9.336	20.526	2113.49	167	-0.112	1810703
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	12.482	44.103	16.652	37	7	141	9.381	20.336	9.324	20.312	550.505	42	0.746	471637
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	1.573	252.088	11.303	255	153	255	9.038	19.945	9.036	19.945	396.638	255	-5.076	339814
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	1.573	61.659	15.285	65	21	117	9.004	19.808	9.001	19.805	97.016	60	0.485	83117
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	0.183	180.548	29.518	150	118	255	7.853	20.778	7.854	20.779	33.086	178	0.294	28346
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	0.183	47.446	10.705	46	24	80	7.853	20.642	7.853	20.641	8.695	47	0.258	7449
357	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	26	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	8.67	168.159	65.845	255	7	255	5.874	22.606	5.908	22.576	1457.96	170	-0.293	1249087
				0	slide1_060818_second Epp	2	2	1	cell	EdU	27	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	8.67	42.307	18.681	42	7	129	5.806	22.401	5.883	22.384	366.81	41	0.605	314259
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	28	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	1.255	252.799	8.665	255	171	255	6.446	22.909	6.447	22.908	317.203	255	-4.887	271759
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	29	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	1.255	55.207	15.746	50	20	129	6.48	22.772	6.486	22.765	69.272	54	0.791	59348
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	30	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	0.172	163.224	29.222	165	92	250	5.099	21.672	5.102	21.673	28.006	163	0.352	23994
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	31	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	0.172	46.177	12.544	50	21	95	5.099	21.57	5.095	21.574	7.923	45	0.818	6788
358	A	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	10.853	167.314	59.239	255	19	255	8.422	11.229	8.265	11.236	1815.823	164	-0.033	1555681
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	10.853	43.093	15.13	42	7	113	8.422	11.024	8.377	10.999	467.682	42	0.53	400680
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	1.269	251.39	13.104	255	135	255	7.337	11.533	7.339	11.533	318.956	255	-5.205	273261
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	1.269	52.783	14.787	45	15	113	7.439	11.362	7.459	11.335	66.969	52	0.384	57375
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	0.244	157.077	35.766	108	67	252	7.336	10.348	7.342	10.354	38.319	160	0.218	32829
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	0.244	42.756	12.202	48	13	85	7.336	10.143	7.342	10.144	10.43	42	0.676	8936
358	A	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	7.457	180.259	61.456	255	17	255	5.787	14.06	5.869	14.073	1344.257	179	-0.267	1151673
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	7.457	43.959	16.469	41	7	117	5.787	13.89	5.851	13.939	327.82	42	0.553	280855
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	1.584	251.371	11.506	255	168	255	6.292	13.989	6.291	13.993	398.152	255	-3.878	341111
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	1.584	56.359	15.554	60	14	111	6.326	13.784	6.318	13.839	89.268	55	0.389	76479
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	0.302	163.645	32.353	180	76	251	5.372	13.271	5.369	13.277	49.471	162	0.034	42384
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	0.302	41.548	11.678	32	15	76	5.372	13.134	5.366	13.142	12.56	41	0.369	10761
359	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	9.698	178.189	65.92	255	6	255	2.403	9.393	2.465	9.364	1728.153	184	-0.447	1480571
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	9.698	31.459	12.441	26	7	97	2.369	9.154	2.427	9.184	305.107	30	0.611	261396
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	1.919	252.875	8.098	255	158	255	2.888	9.084	2.888	9.085	485.245	255	-5.08	415727
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	1.919	38.234	11.34	35	13	82	2.888	8.914	2.893	8.917	73.367	37	0.586	62856
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:1	0.179	150.745	31.617	136	83	229	2.683	7.904	2.685	7.91	26.921	149	0.081	23064
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series060_w_nums.tif:2	0.179	29.667	9.291	29	7	70	2.717	7.767	2.721	7.773	5.298	29	0.668	4539
360	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	11.062	133.641	72.311	255	5	255	5.722	8.684	5.857	8.801	1478.272	116	0.461	3046750
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	11.062	34.458	14.674	27	6	104	5.744	8.508	5.748	8.525	381.154	33	0.716	785567
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	1.966	245.675	23.649	255	83	255	6.278	9.028	6.276	9.025	482.883	255	-3.141	995231
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	1.966	42.328	13.978	33	7	104	6.256	8.852	6.246	8.825	83.198	41	0.593	171472
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	0.132	94.015	28.028	88	38	181	4.646	7.733	4.656	7.74	12.453	93	0.314	25666
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	0.132	30.685	10.626	25	10	88	4.646	7.623	4.646	7.624	4.064	29	1.081	8377
361	A	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	7.727	132.201	65.893	255	5	255	6.458	14.436	6.318	14.313	1021.551	118	0.559	2105438
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	7.727	33.481	13.327	28	6	111	6.458	14.194	6.395	14.17	258.715	32	0.723	533218
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	0.986	248.445	16.704	255	133	255	5.953	13.89	5.948	13.887	245.067	255	-3.147	505088
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	0.986	43.496	14.033	38	12	111	5.953	13.736	5.968	13.747	42.905	42	0.757	88428
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	0.164	117.905	32.192	131	36	245	6.7	15.55	6.691	15.549	19.336	119	0.175	39852
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	0.164	34.358	10.587	36	11	69	6.722	15.418	6.713	15.418	5.635	33	0.485	11613
361	A	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	4.576	116.549	64.924	255	6	255	3.858	12.812	4.011	12.877	533.317	101	0.766	1099177
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	4.576	25.004	9.939	20	6	73	3.858	12.592	3.882	12.584	114.415	24	0.79	235811
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	0.41	246.645	17.98	255	146	255	4.454	13.214	4.454	13.215	101.002	255	-2.569	208168
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	0.41	28.083	9.003	24	7	60	4.454	13.06	4.448	13.062	11.5	27	0.611	23702
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	0.098	102.637	34.011	77	35	210	3.206	12.477	3.211	12.48	10.01	102	0.427	20630
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	0.098	26.035	8.973	26	9	55	3.206	12.345	3.212	12.343	2.539	25	0.55	5233
362	T	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	9.735	119.462	60.347	255	5	255	14.166	8.612	14.144	8.491	1162.964	106	0.862	2396894
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	9.735	32.654	12.434	27	6	113	14.1	8.392	14.13	8.339	317.882	31	0.779	655161
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	1.335	232.634	31.439	255	88	255	13.927	8.357	13.917	8.373	310.514	252	-1.501	639976
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	1.335	39.394	13.083	36	10	105	13.949	8.159	13.95	8.143	52.582	38	0.701	108373
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	0.171	94.918	27.84	106	36	186	13.113	9.337	13.109	9.334	16.257	93	0.532	33506
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	0.171	32.575	10.394	24	7	73	13.135	9.161	13.134	9.163	5.579	32	0.631	11499
362	T	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	26	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	5.892	127.09	67.966	255	5	255	17.122	5.549	17.204	5.551	748.843	108	0.718	1543381
				0	slide1_060818_second Epp	2	2	1	cell	EdU	27	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	5.892	35.535	14.53	30	6	118	17.1	5.329	17.093	5.364	209.379	33	0.845	431535
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	28	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	0.888	249.077	15.655	255	140	255	17.502	5.498	17.501	5.497	221.279	255	-3.374	456060
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	29	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	0.888	44.837	14.224	38	10	118	17.48	5.3	17.487	5.309	39.833	44	0.651	82097
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	30	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:1	0.101	94.895	29.051	83	32	213	16.61	4.819	16.611	4.824	9.623	91	0.677	19833
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	31	MAX_slide1_060818_second Epp.lif - Series016_w_nums.tif:2	0.101	33.163	11.153	27	9	74	16.61	4.709	16.612	4.712	3.363	31	0.727	6931
363	T	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	13.025	120.676	56.865	255	7	255	21.986	25.594	22.134	25.521	1571.784	112	0.8	1682097
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	13.025	36.312	14.121	28	7	121	22.047	25.319	22.101	25.3	472.954	35	0.655	506148
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	1.052	248.08	15.976	255	129	255	23.041	25.214	23.045	25.217	261.019	255	-2.87	279338
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	1.052	49.518	13.598	41	19	121	23.011	25.031	23.002	25.032	52.1	48	0.724	55757
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	0.363	115.578	25.221	92	58	198	20.788	25.461	20.783	25.458	42.011	114	0.359	44960
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	0.363	36.414	10.562	30	13	74	20.819	25.277	20.824	25.274	13.236	35	0.551	14165
363	T	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	7.646	131.537	66.204	255	7	255	18.767	22.869	18.694	22.904	1005.781	117	0.541	1076370
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	7.646	38.669	16.669	34	7	126	18.798	22.686	18.854	22.724	295.674	37	0.767	316425
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	1	249.914	14.136	255	151	255	18.062	22.894	18.06	22.896	249.871	255	-3.479	267408
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	1	45.922	13.655	47	12	96	18.062	22.741	18.09	22.749	45.915	45	0.551	49137
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	0.236	109.225	25.223	95	37	198	18.651	21.776	18.653	21.779	25.822	108	0.555	27634
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	0.236	37.423	10.921	32	15	69	18.682	21.685	18.684	21.687	8.847	36	0.386	9468
364	A	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	8.485	148.01	72.344	255	10	255	8.796	6.406	8.778	6.352	1255.798	135	0.21	1343934
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	8.485	21.559	8.576	18	7	68	8.796	6.192	8.85	6.208	182.922	20	0.74	195760
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	1.764	251.009	12.993	255	130	255	8.538	6.197	8.537	6.201	442.826	255	-4.307	473905
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	1.764	24.748	8.349	20	7	59	8.538	5.922	8.542	5.947	43.66	24	0.702	46724
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	0.118	114.135	25.72	115	57	179	7.609	6.223	7.61	6.225	13.438	115	0.302	14381
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	0.118	20.063	7.843	18	7	39	7.64	6.07	7.642	6.081	2.362	19	0.477	2528
364	A	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	4.566	120.015	56.139	255	14	255	8.312	3.333	8.256	3.412	547.937	109	0.865	586393
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	4.566	20.253	7.924	17	7	61	8.342	3.089	8.301	3.084	92.467	19	0.815	98957
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	0.35	242.667	26.5	255	112	255	8.422	4.369	8.417	4.371	85.032	255	-2.554	91000
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	0.35	19.768	6.898	19	7	43	8.453	4.155	8.447	4.147	6.927	19	0.609	7413
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	0.22	94.826	29.084	98	18	207	9.046	3.457	9.024	3.457	20.823	94	0.458	22284
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	0.22	20.511	7.25	17	7	49	8.955	3.274	8.941	3.274	4.504	20	0.708	4820
365	T	M	0	0	slide1_060818_second Epp	2	2	1	cell	DAPI	26	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	10.937	124.197	58.423	255	14	255	5.037	3.774	5.222	3.889	1358.394	109	1.024	1453731
				0	slide1_060818_second Epp	2	2	1	cell	EdU	27	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	10.937	21.673	8.152	19	7	78	4.976	3.468	5.017	3.541	237.045	21	0.842	253682
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	28	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	1.27	247.166	20.667	255	121	255	6.265	4.12	6.257	4.12	313.87	255	-3.295	335899
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	29	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	1.27	25.271	8.69	23	7	78	6.204	3.967	6.192	3.977	32.091	24	0.809	34343
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	30	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	0.264	114.457	24.313	104	59	190	5.357	5.193	5.353	5.191	30.16	112	0.402	32277
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	31	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	0.264	21.869	7.304	22	8	46	5.357	5.04	5.361	5.038	5.763	21	0.604	6167
365	T	D	0	0	slide1_060818_second Epp	2	2	1	cell	DAPI	32	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	7.485	135.16	65.686	255	10	255	3.28	7.229	3.2	7.324	1011.63	123	0.5	1082630
				0	slide1_060818_second Epp	2	2	1	cell	EdU	33	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	7.485	20.6	8.097	19	7	69	3.219	7.015	3.253	7.03	154.183	20	0.755	165004
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	34	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	1.242	243.084	25.593	255	94	255	2.638	7.668	2.639	7.673	301.873	255	-2.507	323059
